6.280223988650149,0,0,0,0
9.396369558154541,0,0,0,0
9.371706091029544,0,0,0,0
9.333025662044214,0,0,0,0
9.402246850159734,0,0,0,0
7.531466318156359,1,1,0,0
7.779820904782945,1,0,0,0
9.147556156513279,0,0,0,0
9.326605189617748,0,0,0,0
7.053348775016046,1,1,0,0
9.857973717748798,0,0,0,0
9.074750902862153,0,0,0,0
8.437169292742583,0,1,0,0
8.598412182615606,0,1,0,0
9.422698317235058,0,0,0,0
9.362720885445617,0,0,0,0
9.393166207575419,0,0,0,0
8.305748629769838,0,1,0,0
9.386653973143375,0,0,0,0
9.218274492546165,0,1,1,0
9.470319041612234,0,0,0,0
9.29948073478833,0,0,0,0
9.318024836297267,0,0,0,0
9.373482398052293,0,0,0,0
9.835519905869015,0,0,0,0
9.3904233833694,0,0,0,0
9.6538642424086,0,0,0,0
9.659904309231248,0,0,0,0
9.297784283416739,0,0,0,0
9.538345491585273,0,0,0,0
9.339208211527241,0,0,0,0
9.421419232424634,0,0,0,0
9.324919177041538,0,0,0,0
9.427841206993739,0,0,0,0
9.815211442260761,0,0,0,0
9.273075691843173,0,0,0,0
9.85988314031931,0,0,0,0
9.499499069005724,0,0,0,0
9.621020365567151,0,0,0,0
9.822923493162095,0,0,0,0
9.140094101639573,0,0,0,0
8.927179505955621,0,1,0,0
9.3012514248566,0,0,0,0
9.749793328823143,0,0,0,0
9.32131388680853,0,0,0,0
9.169631561043806,0,0,0,0
9.700945017963779,0,0,0,0
9.074488720757861,0,0,0,0
9.031829966451527,0,0,0,0
9.344355092676427,0,0,0,0
9.409526182883807,0,0,0,0
9.720071575426271,0,0,0,0
8.542182076060522,0,1,0,0
9.786004180824095,0,0,0,0
9.411236187804699,0,0,0,0
9.173312241684194,0,0,0,0
9.509124575125409,0,0,0,0
9.416889501169772,0,0,0,0
8.862678561785279,0,0,0,0
9.68782193569552,0,0,0,0
9.42582917996209,0,0,0,0
9.74900068393688,0,0,0,0
8.49061448865236,0,0,0,0
9.273313490315747,0,0,0,0
9.431431939085202,0,0,0,0
9.243387305215046,0,0,0,0
6.272044609204432,1,1,0,0
9.068586956385277,0,0,0,0
8.996120343698854,0,0,0,0
6.280223988650149,0,0,0,0
9.396369558154541,0,0,0,0
9.371706091029544,0,0,0,0
9.333025662044214,0,0,0,0
9.402246850159734,0,0,0,0
7.531466318156359,1,1,0,0
7.779820904782945,1,0,0,0
9.147556156513279,0,0,0,0
9.326605189617748,0,0,0,0
7.053348775016046,1,1,0,0
9.857973717748798,0,0,0,0
9.074750902862153,0,0,0,0
8.437169292742583,0,1,0,0
8.598412182615606,0,1,0,0
9.422698317235058,0,0,0,0
9.362720885445617,0,0,0,0
9.393166207575419,0,0,0,0
8.305748629769838,0,1,0,0
9.386653973143375,0,0,0,1
9.218274492546165,0,1,1,0
9.470319041612234,0,0,0,0
9.29948073478833,0,0,0,0
9.318024836297267,0,0,0,0
9.373482398052293,0,0,0,0
9.835519905869015,0,0,0,0
9.3904233833694,0,0,0,0
9.6538642424086,0,0,0,1
9.659904309231248,0,0,0,1
9.297784283416739,0,0,0,0
9.538345491585273,0,0,0,0
9.339208211527241,0,0,0,0
9.421419232424634,0,0,0,0
9.324919177041538,0,0,0,0
9.427841206993739,0,0,0,0
9.815211442260761,0,0,0,0
9.273075691843173,0,0,0,0
9.85988314031931,0,0,0,1
9.499499069005724,0,0,0,0
9.621020365567151,0,0,0,1
9.822923493162095,0,0,0,0
9.140094101639573,0,0,0,0
8.927179505955621,0,1,0,0
9.3012514248566,0,0,0,0
9.749793328823143,0,0,0,0
9.32131388680853,0,0,0,0
9.169631561043806,0,0,0,0
9.700945017963779,0,0,0,1
9.074488720757861,0,0,0,0
9.031829966451527,0,0,0,1
9.344355092676427,0,0,0,0
9.409526182883807,0,0,0,0
9.720071575426271,0,0,0,0
8.542182076060522,0,1,0,0
9.786004180824095,0,0,0,0
9.411236187804699,0,0,0,0
9.173312241684194,0,0,0,0
9.509124575125409,0,0,0,0
9.416889501169772,0,0,0,0
8.862678561785279,0,0,0,0
9.68782193569552,0,0,0,1
9.42582917996209,0,0,0,0
9.74900068393688,0,0,0,1
8.49061448865236,0,0,0,1
9.273313490315747,0,0,0,1
9.431431939085202,0,0,0,0
